barcode,category,categoryCode,name,topBrand,brandCode,id_oid,cpg_ref,cpg_oid
511111116196,Baking,BAKING,test brand @1598711015353,null,TEST BRANDCODE @1598711015353,5f4a64e7be37ce17d23b3179,Cogs,5f4a64e7be37ce17d23b3178
511111302902,null,null,Sprite Zero,null,null,5332fa7de4b03c9a25efd22f,Cpgs,5332f5ebe4b03c9a25efd0a8
511111117353,Candy & Sweets,CANDY_AND_SWEETS,test brand @1605535021531,0,TEST BRANDCODE @1605535021531,5fb2852dbe37ce522e165cb3,Cogs,5332fa12e4b03c9a25efd1e7
511111004073,Snacks,null,Bisca,0,BISCA,5a8c2e5ee4b0ccf165fac9e1,Cogs,5a734034e4b0d58f376be874
511111516408,Baking,BAKING,test brand @1598881563900,null,TEST BRANDCODE @1598881563900,5f4cff1ca475f1050a66b56a,Cogs,5f4cff1aa475f1050a66b566
511111116967,Baking,BAKING,test brand @1601939762909,null,TEST BRANDCODE @1601939762909,5f7ba932be37ce2f290fb253,Cogs,5f7ba932be37ce2f290fb251
511111901372,Beer Wine Spirits,null,Peroni Italy,0,PERONI,58861c7e4e8d0d20bc42c4e9,Cogs,5332f709e4b03c9a25efd0f1
511111115878,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598554814581,null,TEST BRANDCODE @1598554814581,5f4802bebe37ce0c83033741,Cogs,5332fa12e4b03c9a25efd1e7
511111403074,null,null,Orv's,null,null,5332fa67e4b03c9a25efd216,Cpgs,5332fa12e4b03c9a25efd1e7
511111002710,null,null,RPs,null,null,55a41a9de4b0d0a65b3692ed,Cpgs,55a41a91e4b0d0a65b3692ec
511111917991,Baking,BAKING,test brand @1607463684722,0,TEST BRANDCODE @1607463684722,5fcff304be37ce6d53dfc685,Cogs,5fcff304be37ce6d53dfc683
511111106203,Snacks,null,Fruit Gushers™,null,BETTY CROCKER GUSHERS,5db9f8c5a60b87376833e36a,Cogs,5332f5f3e4b03c9a25efd0ae
511111603597,null,null,Bugles,null,null,5332f789e4b03c9a25efd12c,Cpgs,5332f5f3e4b03c9a25efd0ae
511111515524,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597861701615,null,TEST BRANDCODE @1597861701615,5f3d6f45be37ce4ddbb1bb3f,Cogs,5332fa12e4b03c9a25efd1e7
511111103707,null,null,Glaceau vitaminwater zero,null,null,5332f762e4b03c9a25efd11e,Cpgs,5332f5ebe4b03c9a25efd0a8
511111215059,Baking,BAKING,test brand @1595340050104,null,null,5f16f512be37ce2b30061e1e,Cogs,5f16f512be37ce2b30061e1d
511111505877,Breakfast & Cereal,null,Lucky Charms®,0,LUCKY CHARMS,5daf2baea60b87376833e359,Cogs,5332f5f3e4b03c9a25efd0ae
511111802402,Grocery,null,Back to Nature Meals,0,BACK TO NATURE DINNERS,57d95741e4b0ac389136a2b1,Cogs,559c2234e4b06aca36af13c6
511111503460,null,null,Budweiser Select 55,null,null,5332f7b2e4b03c9a25efd13f,Cpgs,5332f7a7e4b03c9a25efd134
511111615378,Baking,BAKING,test brand @1597350074366,null,TEST BRANDCODE @1597350074366,5f35a0babe37ce6853cff200,Cogs,5f35a0babe37ce6853cff1fd
511111302780,null,null,Cedar Crest,null,null,537b7ec2892471241348d70a,Cpgs,537b7ec2892471241348d709
511111317876,Baking,BAKING,test brand @1606765578747,0,TEST BRANDCODE @1606765578747,5fc54c0abe37ce1911dbb3b3,Cogs,5fc54c0abe37ce1911dbb3b1
511111305125,Magazines,null,Rachael Ray Everyday,null,511111305125,5d642d65a3a018514994f42d,Cogs,5d5d4fd16d5f3b23d1bc7905
511111117797,Grocery,GROCERY,Grandma Sycamore,0,GRANDMA SYCAMORE,5fb829c0be37ce522e165ce4,Cogs,5fb6b608be37ce522e165cb9
511111106364,Breakfast & Cereal,null,Mermaid Cereal,null,MERMAID CEREAL,5dc2db051dda2c0ad7da64b0,Cogs,5332f5f3e4b03c9a25efd0ae
511111915355,Baking,BAKING,test brand @1597350074236,null,TEST BRANDCODE @1597350074237,5f35a0babe37ce6853cff1fe,Cogs,5f35a0babe37ce6853cff1fd
511111803959,Beverages,null,Aquafina,0,AQUAFINA,5332f5fde4b03c9a25efd0bc,Cogs,5332f5fbe4b03c9a25efd0ba
511111705512,Beverages,null,SoBe Drinks,null, SOBE,5d66e20b6d5f3b6188d4f055,Cogs,5332f5fbe4b03c9a25efd0ba
511111103219,null,null,Rice Krispies,null,null,5332f9f4e4b03c9a25efd1ca,Cpgs,5332f5f2e4b03c9a25efd0aa
511111905240,Magazines,null,Kitchen and Baths,null,511111905240,5d6594a2a3a018514994f434,Cogs,5d5d4fd16d5f3b23d1bc7905
511111016625,Baking,BAKING,test brand @1599849713825,null,TEST BRANDCODE @1599849713825,5f5bc4f1be37ce17125ac0ec,Cogs,5f5bc4f1be37ce17125ac0e8
511111802631,null,null,Sunkist,null,null,55b630d3e4b0d8e685c1421e,Cogs,55b62995e4b0d8e685c14213
511111004400,Condiments & Sauces,null,Campbell's Dinner Sauces,0,CAMPBELLS DINNER SAUCES ,5ab154eae4b0915382df7620,Cogs,5a734034e4b0d58f376be874
511111602606,null,null,Squirt,null,null,55b630ece4b0d8e685c14221,Cogs,55b62995e4b0d8e685c14213
511111304821,Condiments & Sauces,null,Wild Style Sauce,null,WILD STYLE,5cdad1daca6a4c76f3f8c515,Cogs,559c2234e4b06aca36af13c6
511111300861,Personal Care,null,DOVE,0,DOVE BODY,592486bee410d61fcea3d128,Cogs,5332f5f6e4b03c9a25efd0b4
511111916888,Baking,BAKING,test brand @1601939012949,null,TEST BRANDCODE @1601939012950,5f7ba645be37ce23081c528a,Cogs,5f7ba644be37ce23081c5289
511111015307,Baking,BAKING,test brand @1597342520238,null,TEST BRANDCODE @1597342520238,5f358338be37ce443bf9d559,Cogs,5f358338be37ce443bf9d557
511111616184,Baking,BAKING,test brand @1598639353768,null,null,5f494cf904db711dd8fe87f0,Cogs,5f494cf904db711dd8fe87ef
511111602323,Frozen,null,Smart Ones,0,WEIGHT WATCHERS SMART ONES,57d96124e4b0ac389136a2b9,Cogs,559c2234e4b06aca36af13c6
511111805625,Health & Wellness,null,ALEVE® LIQUID GELS,null,ALEVE LIQUID GELS,5da60696a60b87376833e34c,Cogs,53e10d6368abd3c7065097cc
511111603924,null,null,Lipton,null,null,5332f603e4b03c9a25efd0bf,Cpgs,53e10d6368abd3c7065097cc
511111200963,Snacks,null,SANTITAS Tortilla Chips,null,SANTITAS,591325cde4b0cddf4ebb6a69,Cogs,5332f5fbe4b03c9a25efd0ba
511111204879,Dairy,null,Fruit Love Spoonable Smoothies,null,FRUIT LOVE,5d4880ca6d5f3b105d1bc8dc,Cogs,559c2234e4b06aca36af13c6
511111301462,Beverages,null,Tropicana,0,TROPICANA,585a9744e4b03e62d1ce0e98,Cogs,5332f5fbe4b03c9a25efd0ba
511111001553,null,null,Sabra,null,null,585a96fbe4b03e62d1ce0e8e,Cpgs,53e10d6368abd3c7065097cc
511111106081,Breakfast & Cereal,null,Raisin Nut Bran,null,RAISIN NUT BRAN,5daf68751dda2c3e1416ae9c,Cogs,5332f5f3e4b03c9a25efd0ae
511111405696,Health & Wellness,null,Bayer® ASPRIN EXTRA STRENGTH ,null,511111405696,5da607daa60b87376833e350,Cogs,53e10d6368abd3c7065097cc
511111503255,null,null,Corn Flakes,null,null,5332f9f1e4b03c9a25efd1c5,Cpgs,5332f5f2e4b03c9a25efd0aa
511111901143,Dairy,null,Velveeta,0,VELVEETA,5887a28ae4b02187f85cdad6,Cogs,559c2234e4b06aca36af13c6
511111400837,Frozen,null,GOOD HUMOR,0,GOOD HUMOR,592486bee410d61fcea3d12b,Cogs,5332f5f6e4b03c9a25efd0b4
511111804277,Breakfast & Cereal,null,JUST CRACK AN EGG Scramble Kit,0,JUST CRACK AN EGG,5aa1b53ae4b086c8aad5e097,Cogs,559c2234e4b06aca36af13c6
511111917274,Baking,BAKING,test brand @1604946244789,0,TEST BRANDCODE @1604946244789,5fa98944be37ce239d107101,Cogs,5fa98944be37ce239d1070ff
511111305071,Magazines,null,MARTHA STEWART LIVING MAGAZINE,0,511111305071,5d6417f56d5f3b23d1bc790d,Cogs,5d5d4fd16d5f3b23d1bc7905
511111100850,Personal Care,null,DOVE MEN+CARE,0,null,592486bee410d61fcea3d129,Cogs,5332f5f6e4b03c9a25efd0b4
511111701064,Grocery,null,Cracker Barrel Macaroni & Cheese Dinners,0,null,588ba0f5e4b02187f85cdade,Cogs,559c2234e4b06aca36af13c6
511111316329,Baking,BAKING,test brand @1598813526618,null,TEST BRANDCODE @1598813526618,5f4bf556be37ce0b4491554a,Cogs,5f4bf556be37ce0b44915549
511111716877,Baking,BAKING,test brand @1601659135935,null,null,5f7760ffbe37ce1d26d7b7a9,Cogs,5f7760ffbe37ce1d26d7b7a8
511111503972,Beverages,null,Pepsi,0,PEPSI,5332f5fbe4b03c9a25efd0b9,Cpgs,5332f5fbe4b03c9a25efd0ba
511111705888,Snacks,null,Mott's® Fruit Snacks,null,MOTT'S,5daf2e2a1dda2c3e1416ae92,Cogs,5332f5f3e4b03c9a25efd0ae
511111503187,null,null,Corn Pops,null,null,5332f9fde4b03c9a25efd1ce,Cpgs,5332f5f2e4b03c9a25efd0aa
511111604242,Snacks,null,Riberhus,0,RIBERHUS,5a8f6461e4b02d0314ffa208,Cogs,5a734034e4b0d58f376be874
511111601234,Snacks,null,Hershey's Pudding,0,HERSHEY'S PUDDING,58861d07e4b02187f85cdacd,Cogs,559c2234e4b06aca36af13c6
511111716433,Baking,BAKING,test brand @1599097538394,null,TEST BRANDCODE @1599097538395,5f504ac2be37ce0b793c9412,Cogs,5f504ac2be37ce0b793c9411
511111003526,null,null,Busch,null,null,5332f7aae4b03c9a25efd139,Cpgs,5332f7a7e4b03c9a25efd134
511111802846,null,null,Digiorno,null,null,53501d29b9237fd7718f9e16,Cpgs,5332fa58e4b03c9a25efd215
511111218067,Baking,BAKING,test brand @1607636368260,0,TEST BRANDCODE @1607636368260,5fd29590be37ce38bbbefb27,Cogs,5fd29590be37ce38bbbefb25
511111604754,Baby,null,GO & GROW,null,GO & GROW,5c49d4c5315a247b580d50fb,Cogs,59b96571e4b0bf7c7980588b
511111115205,Baking,BAKING,test brand @1595968943087,null,TEST BRANDCODE @1595968943087,5f208dafbe37ce7958c59524,Cogs,5f208daebe37ce7958c59520
511111000884,Dairy,null,COUNTRY CROCK,null,COUNTRY CROCK,592486bde410d61fcea3d126,Cogs,53e10d6368abd3c7065097cc
511111601517,Snacks,null,Stacy's,null,STACY'S,585a971ae4b03e62d1ce0e93,Cogs,5332f5fbe4b03c9a25efd0ba
511111703549,null,null,Budweiser Select,null,null,5332f7a9e4b03c9a25efd137,Cpgs,5332f7a7e4b03c9a25efd134
511111100348,Condiments & Sauces,null,MR. YOSHIDA'S,0,MR. YOSHIDA'S,5a5d1e5fe4b06ba572cf249d,Cogs,559c2234e4b06aca36af13c6
511111203605,null,null,Bisquick,null,null,5332f77de4b03c9a25efd12b,Cpgs,5332f5f3e4b03c9a25efd0ae
511111902300,null,null,Austin,null,null,57dd5a50e4b0ac389136a2d9,Cpgs,53e10d6368abd3c7065097cc
511111517238,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604437352151,0,TEST BRANDCODE @1604437352151,5fa1c568be37ce402c4618f4,Cogs,5332fa12e4b03c9a25efd1e7
511111616306,Baking,BAKING,test brand @1598716512038,null,null,5f4a7a60be37ce2d95e65cad,Cogs,5f4a7a60be37ce2d95e65cac
511111415138,Baking,BAKING,test brand @1595531348410,null,TEST BRANDCODE @1595531348410,5f19e054be37ce33f74a1671,Cogs,5f19e054be37ce33f74a166e
511111018100,Baking,BAKING,test brand @1607636369580,0,null,5fd29591be37ce38bbbefb2c,Cogs,5fd29591be37ce38bbbefb2b
511111902973,null,null,Barq's,null,null,5332fa7ae4b03c9a25efd228,Cpgs,5332f5ebe4b03c9a25efd0a8
511111015819,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598296705444,null,TEST BRANDCODE @1598296705444,5f441281be37ce5dbe9b7c82,Cogs,5332fa12e4b03c9a25efd1e7
511111702016,Condiments & Sauces,null,Lea & Perrins,0,LEA & PERRINS,57ebc158e4b0ac389136a341,Cogs,559c2234e4b06aca36af13c6
511111203049,null,null,Caffeine-free Diet Coke,null,null,5332fa73e4b03c9a25efd21d,Cpgs,5332f5ebe4b03c9a25efd0a8
511111302131,Condiments & Sauces,null,Heinz,0,HEINZ,57ebc009e4b0ac389136a334,Cogs,559c2234e4b06aca36af13c6
511111017387,Grocery,GROCERY,Sara Lee,0,SARA LEE ,5fb6b695be37ce522e165cba,Cogs,5fb6b608be37ce522e165cb9
511111017011,Baking,BAKING,test brand @1602694015481,null,TEST BRANDCODE @1602694015481,5f872b7fbe37ce66db5dd977,Cogs,5f872b7fbe37ce66db5dd975
511111400325,Grocery,null,OVEN FRY,0,OVEN FRY,5a5d1e8fe4b06ba572cf249e,Cogs,559c2234e4b06aca36af13c6
511111505204,null,null,BETTY CROCKER SPECIAL EDITION MAGAZINE,null,null,5d658fde6d5f3b23d1bc7913,Cogs,53e10d6368abd3c7065097cc
511111016298,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598716510157,null,TEST BRANDCODE @1598716510157,5f4a7a5ebe37ce2d95e65ca4,Cogs,5332fa12e4b03c9a25efd1e7
511111602484,null,null,Skol,null,null,57c08268e4b0718ff5fcb035,Cpgs,5332f7a7e4b03c9a25efd134
511111300144,Beer Wine Spirits,null,Two Hats,null,TWO HATS,5a5d2856e4b0db471c2d0430,Cogs,5332f709e4b03c9a25efd0f1
511111000952,Beverages,null,Starbucks Ready-To-Drink Beverages,0,STARBUCKS Bottled Drinks,591b7682e4b0cddf4ebb6a6a,Cogs,5332f5fbe4b03c9a25efd0ba
511111601722,Snacks,null,Fritos,1,FRITOS,585a965be4b03e62d1ce0e7c,Cogs,5332f5fbe4b03c9a25efd0ba
511111701620,Grocery,null,Pasta Roni,null,PASTA RONI,585a96c2e4b03e62d1ce0e87,Cogs,5332f5fbe4b03c9a25efd0ba
511111702665,Beverages,null,7 up,1,BRAND CODE,55b6309ce4b0d8e685c1421b,Cogs,55b62995e4b0d8e685c14213
511111604969,Magazines,null,Allrecipes Magazine,null,ALLRECIPES,5d641257a3a018514994f425,Cogs,5d5d4fd16d5f3b23d1bc7905
511111504061,Grocery,null,1_KRAFT Hockeyville,null,null,5a7e0c1ae4b0782f27c68d4e,Cogs,53e10d6368abd3c7065097cc
511111117919,Baking,BAKING,test brand @1606765591455,0,null,5fc54c17be37ce1911dbb3b8,Cogs,5fc54c17be37ce1911dbb3b7
511111504290,Beverages,null,V8V Fusion,0,V8 V FUSION ,5ab130e2e4b0915382df7619,Cogs,5a734034e4b0d58f376be874
511111916444,Baking,BAKING,test brand @1599097538537,null,TEST BRANDCODE @1599097538537,5f504ac2be37ce0b793c9413,Cogs,5f504ac2be37ce0b793c9411
511111705390,Beverages,null,H2OH! Sparkling Water,null,H20H,5d66dbf36d5f3b6188d4f04d,Cogs,5332f5fbe4b03c9a25efd0ba
511111603368,Beer Wine Spirits,null,Miller Genuine Draft,0,MILLER GENUINE DRAFT,5332f7f0e4b03c9a25efd160,Cogs,5332f709e4b03c9a25efd0f1
511111817093,Baking,BAKING,test brand @1603760319814,null,TEST BRANDCODE @1603760319814,5f9770bfbe37ce03d08a2d87,Cogs,5f9770bfbe37ce03d08a2d83
511111703266,null,null,Special K,null,null,5332f9f1e4b03c9a25efd1c4,Cpgs,5332f5f2e4b03c9a25efd0aa
511111203551,null,null,Busch Light,null,null,5332f7a8e4b03c9a25efd136,Cpgs,5332f7a7e4b03c9a25efd134
511111504900,Grocery,null,Amazing Grains,null,AMAZING GRAINS,5d5abca1a3a018514994f421,Cogs,559c2234e4b06aca36af13c6
511111915126,Baking,BAKING,test brand @1595531348374,null,TEST BRANDCODE @1595531348374,5f19e054be37ce33f74a1670,Cogs,5f19e054be37ce33f74a166e
511111406297,Breakfast & Cereal,null,Chocolate Cheerios™,null,CHOCOLATE CHEERIOS,5dc07de6a60b873d6b0666d0,Cogs,53e10d6368abd3c7065097cc
511111105480,Beverages,null,O.N.E. Coconut Water,null,ONE,5d66dfec6d5f3b6188d4f053,Cogs,5332f5fbe4b03c9a25efd0ba
511111600282,Beer Wine Spirits,null,Keystone Ice,null,KEYSTONE ICE,5a5d209ae4b0db471c2d0429,Cogs,5332f709e4b03c9a25efd0f1
511111800361,Dairy,null,DIGIORNO CHEESE,0,DIGIORNO CHEESE,5a5d1d05e4b06ba572cf249b,Cogs,559c2234e4b06aca36af13c6
511111004912,Snacks,null,Caleb's Kola,null,CALEBS KOLA,5d601d74a3a018514994f422,Cogs,53e10d6368abd3c7065097cc
511111619826,Baking,BAKING,test brand @1611088503776,0,TEST BRANDCODE @1611088503776,60074277be37ce360be63a01,Cogs,60074277be37ce360be639fe
511111401360,Beer Wine Spirits,null,Pilsner Urquell,0,PILSNER URQUELL,58861c7e4e8d0d20bc42c4ea,Cogs,5332f709e4b03c9a25efd0f1
511111915560,Baking,BAKING,test brand @1597935986474,null,TEST BRANDCODE @1597935986474,5f3e9172be37ce5a0e01b956,Cogs,5f3e9172be37ce5a0e01b952
511111602767,null,null,Prairie Farms,null,null,540f241c68abd3c7065097d5,Cpgs,540f215de4b09fb9af4b49f1
511111804321,Snacks,null,Milano,0, MILANO,5ab13217e4b0915382df761b,Cogs,5a734034e4b0d58f376be874
511111618225,Baking,BAKING,test brand @1607707833391,0,null,5fd3acb9be37ce0d9386bb4c,Cogs,5fd3acb9be37ce0d9386bb4b
511111402800,null,null,Palermo,null,null,53501e6cb9237fd7718f9e25,Cpgs,53501d2ab9237fd7718f9e1a
511111815228,Baking,BAKING,test brand @1595968944654,null,null,5f208db0be37ce7958c59527,Cogs,5f208db0be37ce7958c59526
511111006305,null,null,"General Mills ""Big G"" Cereal",null,GENERAL MILLS CEREAL,5dc07e2aa60b873d6b0666d1,Cogs,53e10d6368abd3c7065097cc
511111516125,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598635635448,null,TEST BRANDCODE @1598635635448,5f493e73be37ce64d0ae36c7,Cogs,5332fa12e4b03c9a25efd1e7
511111500896,Personal Care,null,CLEAR,0,CLEAR,592486bde410d61fcea3d125,Cogs,5332f5f6e4b03c9a25efd0b4
511111700463,Beer Wine Spirits,null,Arnold Palmer Spiked,0,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,5a5d10b5e4b06ba572cf2497,Cogs,5332f709e4b03c9a25efd0f1
511111817703,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Lime,0,ABSOLUT® LIME,5fb81985be37ce522e165cdb,Cogs,5fb6d381be37ce522e165cbd
511111817659,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Juice Strawberry,0,ABSOLUT® JUICE STRAWBERRY,5fb81718be37ce522e165cd6,Cogs,5fb6d381be37ce522e165cbd
511111517672,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Original,0,ABSOLUT® ORIGINAL,5fb817e8be37ce522e165cd8,Cogs,5fb6d381be37ce522e165cbd
511111717683,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Mandrin,0,ABSOLUT® MANDRIN,5fb818abbe37ce522e165cd9,Cogs,5fb6d381be37ce522e165cbd
511111517511,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Elyx,0,ABSOLUT ELYX,5fb7f9c2be37ce522e165cc8,Cogs,5fb6d381be37ce522e165cbd
511111017660,Beer Wine Spirits,BEER_WINE_SPIRITS,Absolut® Juice Apple,0,ABSOLUT® JUICE APPLE,5fb81796be37ce522e165cd7,Cogs,5fb6d381be37ce522e165cbd
511111017509,Beer Wine Spirits,BEER_WINE_SPIRITS,Aberlour®,0,ABERLOUR,5fb7f8febe37ce522e165cc7,Cogs,5fb6d381be37ce522e165cbd
511111317593,Beer Wine Spirits,BEER_WINE_SPIRITS,Jameson® Cold Brew ,0,JAMESON COLD BREW ,5fb80a6bbe37ce522e165cd0,Cogs,5fb6d381be37ce522e165cbd
511111817420,Beer Wine Spirits,BEER_WINE_SPIRITS,Jefferson’s Reserve®,0,JEFFERSON’S RESERVE,5fb6d68abe37ce522e165cbf,Cogs,5fb6d381be37ce522e165cbd
511111617419,Beer Wine Spirits,BEER_WINE_SPIRITS,Campo Viejo®,0,CAMPO VIEJO,5fb6d5e4be37ce522e165cbe,Cogs,5fb6d381be37ce522e165cbd
511111917489,Beer Wine Spirits,BEER_WINE_SPIRITS,Kahlua®,0,KAHLUA,5fb7e90fbe37ce522e165cc5,Cogs,5fb6d381be37ce522e165cbd
511111017455,Beer Wine Spirits,BEER_WINE_SPIRITS,Mumm Napa®,0,MUMM NAPA ,5fb7e52abe37ce522e165cc2,Cogs,5fb6d381be37ce522e165cbd
511111717478,Beer Wine Spirits,BEER_WINE_SPIRITS,Malfy®,0,MALFY,5fb7e7aebe37ce522e165cc4,Cogs,5fb6d381be37ce522e165cbd
511111117636,Beer Wine Spirits,BEER_WINE_SPIRITS,Malibu® Lime,0,MALIBU® LIME,5fb80e12be37ce522e165cd4,Cogs,5fb6d381be37ce522e165cbd
511111317647,Beer Wine Spirits,BEER_WINE_SPIRITS,Malibu® Strawberry,0,MALIBU® STRAWBERRY,5fb80e70be37ce522e165cd5,Cogs,5fb6d381be37ce522e165cbd
511111217534,Beer Wine Spirits,BEER_WINE_SPIRITS,Redbreast 12YO ,0,REDBREAST 12YO ,5fb7fae8be37ce522e165cca,Cogs,5fb6d381be37ce522e165cbd
511111115434,Baking,BAKING,test brand @1597527951412,null,TEST BRANDCODE @1597527951412,5f38578fbe37ce5178517ad5,Cogs,5f38578fbe37ce5178517ad3
511111215820,Baking,BAKING,test brand @1598296705593,null,null,5f441281be37ce5dbe9b7c84,Cogs,5f441281be37ce5dbe9b7c83
511111800200,Beer Wine Spirits,null,Sol,0,SOL,5a5d25b6e4b0db471c2d042c,Cogs,5332f709e4b03c9a25efd0f1
511111903291,null,null,Activia,null,null,5332f807e4b03c9a25efd16f,Cpgs,5332f7ffe4b03c9a25efd16b
511111201793,Snacks,null,Baked!,1,null,585a9618e4b03e62d1ce0e75,Cogs,5332f5fbe4b03c9a25efd0ba
511111816546,Candy & Sweets,CANDY_AND_SWEETS,test brand @1599159969725,null,TEST BRANDCODE @1599159969725,5f513ea1be37ce21f1287c06,Cogs,5332fa12e4b03c9a25efd1e7
511111216421,Baking,BAKING,test brand @1598881723241,null,null,5f4cffbba475f1050a66b574,Cogs,5f4cffbaa475f1050a66b573
511111701903,Grocery,null,Wyler's,0,WYLER'S,57ebc2f0e4b0ac389136a34c,Cogs,559c2234e4b06aca36af13c6
511111616979,Baking,BAKING,test brand @1601939762943,null,TEST BRANDCODE @1601939762943,5f7ba932be37ce2f290fb254,Cogs,5f7ba932be37ce2f290fb251
511111006183,Frozen,null,Fat Rabbit,null,FAT RABBIT,5db9e6551dda2c3e1416aea0,Cogs,559c2234e4b06aca36af13c6
511111406068,Breakfast & Cereal,null,Total™,null,TOTAL,5daf60021dda2c3e1416ae9a,Cogs,5332f5f3e4b03c9a25efd0ae
511111516071,Baking,BAKING,test brand @1598635634169,null,null,5f493e72be37ce64d0ae36c1,Cogs,5f493e72be37ce64d0ae36c0
511111616023,Baking,BAKING,test brand @1598635435829,null,TEST BRANDCODE @1598635435829,5f493dabbe37ce64d0ae36bb,Cogs,5f493dabbe37ce64d0ae36ba
511111402688,null,null,Nature's Bakery,null,null,55a58727e4b0d0a65b3693cd,Cpgs,55a58719e4b0d0a65b3693cc
511111118237,Baking,BAKING,test brand @1607708191092,0,TEST BRANDCODE @1607708191093,5fd3ae1fbe37ce0d9386bb55,Cogs,5fd3ae1fbe37ce0d9386bb54
511111503026,null,null,Coca-Cola Zero,null,null,5332fa75e4b03c9a25efd220,Cpgs,5332f5ebe4b03c9a25efd0a8
511111617624,Beer Wine Spirits,BEER_WINE_SPIRITS,Malibu® Pineapple,0,MALIBU® PINEAPPLE,5fb80dd6be37ce522e165cd3,Cogs,5fb6d381be37ce522e165cbd
511111104742,Baby,null,PURE BLISS,null,PURE BLISS,5c49d24df0276e771967371a,Cogs,59b96571e4b0bf7c7980588b
511111604198,Snacks,null,Royal Dansk,0,ROYAL DANSK,5a8c36a1e4b0ccf165fac9e8,Cogs,5a734034e4b0d58f376be874
511111416227,Baking,BAKING,test brand @1598711015578,null,TEST BRANDCODE @1598711015578,5f4a64e7be37ce17d23b317c,Cogs,5f4a64e7be37ce17d23b3178
511111402039,Dairy,null,Kraft Shredded Cheese,null,null,57ebc13de4b0ac389136a33e,Cpgs,53e10d6368abd3c7065097cc
511111402312,Frozen,null,Devour,0,DEVOUR,57d9612be4b0ac389136a2ba,Cogs,559c2234e4b06aca36af13c6
511111704096,Canned Goods & Soups,null,Campbell's,0,CAMPBELLS,5a8c2f7ce4b0ccf165fac9e3,Cogs,5a734034e4b0d58f376be874
511111915072,Baking,BAKING,test brand @1595340086011,null,TEST BRANDCODE @1595340086011,5f16f536be37ce2b30061e26,Cogs,5f16f535be37ce2b30061e24
511111200475,Beverages,null,STUBBORN SODA,0,STUBBORN SODA,5a4d254ce4b0bcb2c74ea780,Cogs,5332f5fbe4b03c9a25efd0ba
511111517443,Beer Wine Spirits,BEER_WINE_SPIRITS,Avion® Silver,0,AVION,5fb6d83cbe37ce522e165cc1,Cogs,5fb6d381be37ce522e165cbd
511111318682,Baking,BAKING,test brand @1610039590413,0,TEST BRANDCODE @1610039590413,5ff74126be37ce1e961f3271,Cogs,5ff74126be37ce1e961f326e
511111618669,Baking,BAKING,test brand @1610039590349,0,TEST BRANDCODE @1610039590349,5ff74126be37ce1e961f326f,Cogs,5ff74126be37ce1e961f326e
511111818694,Baking,BAKING,test brand @1610039590443,0,TEST BRANDCODE @1610039590443,5ff74126be37ce1e961f3272,Cogs,5ff74126be37ce1e961f326e
511111918714,Baking,BAKING,test brand @1610040575410,0,null,5ff744ffbe37ce1e961f3275,Cogs,5ff744ffbe37ce1e961f3274
511111118671,Baking,BAKING,test brand @1610039590383,0,TEST BRANDCODE @1610039590383,5ff74126be37ce1e961f3270,Cogs,5ff74126be37ce1e961f326e
511111418702,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610039590990,0,TEST BRANDCODE @1610039590990,5ff74126be37ce1e961f3273,Cogs,5332fa12e4b03c9a25efd1e7
511111719441,Baking,BAKING,test brand @1610495622485,0,TEST BRANDCODE @1610495622485,5ffe3686be37ce5e01754c5e,Cogs,5ffe3686be37ce5e01754c5d
511111619499,Baking,BAKING,test brand @1610496646103,0,TEST BRANDCODE @1610496646104,5ffe3a86be37ce7aab2d4fd5,Cogs,5ffe3a85be37ce7aab2d4fd4
511111219453,Baking,BAKING,test brand @1610495622510,0,TEST BRANDCODE @1610495622510,5ffe3686be37ce5e01754c5f,Cogs,5ffe3686be37ce5e01754c5d
511111119487,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495623019,0,TEST BRANDCODE @1610495623019,5ffe3687be37ce5e01754c62,Cogs,5332fa12e4b03c9a25efd1e7
511111419464,Baking,BAKING,test brand @1610495622536,0,TEST BRANDCODE @1610495622536,5ffe3686be37ce5e01754c60,Cogs,5ffe3686be37ce5e01754c5d
511111919476,Baking,BAKING,test brand @1610495622560,0,TEST BRANDCODE @1610495622560,5ffe3686be37ce5e01754c61,Cogs,5ffe3686be37ce5e01754c5d
511111214038,Health & Wellness,HEALTHY_AND_WELLNESS,ONE A DAY®,0,ONE A DAY,5e5ff158ee7f2d0b35b2a18d,Cogs,5d9b4f591dda2c6225a284aa
511111803003,null,null,Cherry Coke,null,null,5332fa77e4b03c9a25efd225,Cpgs,5332f5ebe4b03c9a25efd0a8
